"Il","Ilce","ToplamSandik","ToplamSecmen","KullanilanOy","GecerliOy","Turnout","GecerliOy.Orani","Oy.SP","Parti.Oran.SP","Oy.BTP","Parti.Oran.BTP","Oy.TKP","Parti.Oran.TKP","Oy.VP","Parti.Oran.VP","Oy.BBP","Parti.Oran.BBP","Oy.CHP","Parti.Oran.CHP","Oy.AKP","Parti.Oran.AKP","Oy.DP","Parti.Oran.DP","Oy.DSP","Parti.Oran.DSP","Oy.Bagimsiz","Parti.Oran.Bagimsiz","Oy.MHP","Parti.Oran.MHP","Oy.IYI","Parti.Oran.IYI","Oy.HDP","Parti.Oran.HDP"
"ANTALYA","Serik",290,89526,80026,76764,0.893885575140183,0.95923824756954,513,0.00668282007190871,125,0.00162836746391538,0,0,172,0.00224063363034756,0,0,0,0,28759,0.374641759157939,1131,0.0147334688135063,24777,0.32276848522745,0,0,0,0,21287,0.277304465634933,0,0
"ANTALYA","Demre",62,19353,18279,17560,0.944504727949155,0.96066524426938,81,0.0046127562642369,34,0.00193621867881549,0,0,0,0,0,0,0,0,7780,0.443052391799544,88,0.00501138952164009,19,0.00108200455580866,0,0,0,0,9558,0.544305239179954,0,0
"ANTALYA","Ibradi",13,3009,2714,2593,0.901960784313726,0.955416359616802,7,0.00269957578094871,6,0.00231392209795604,0,0,0,0,0,0,1280,0.493636714230621,1192,0.459699190127266,82,0.0316236020053992,26,0.0100269957578095,0,0,0,0,0,0,0,0
"ANTALYA","Kemer",90,29653,25708,24956,0.866961184365831,0.970748405165707,114,0.00456803974995993,30,0.00120211572367367,0,0,41,0.00164289148902068,0,0,8508,0.340920019233852,0,0,345,0.0138243308222472,9901,0.396738259336432,0,0,6017,0.241104343644815,0,0,0,0
"ANTALYA","Kepez",1095,367755,307056,297906,0.834947179508096,0.970200875410349,2644,0.00887528280732849,361,0.00121179163897337,490,0.00164481413600263,437,0.00146690566823092,9209,0.0309124354662209,133026,0.446536827052829,150435,0.504974723570522,669,0.00224567481017502,635,0.0021315448497177,0,0,0,0,0,0,0,0
"ANTALYA","Konyaalti",359,118623,97538,95858,0.822252008463789,0.98277594373475,896,0.00934715933985687,91,0.000949320870454214,0,0,215,0.00224290095766655,0,0,64085,0.668540966846794,29581,0.308591875482485,215,0.00224290095766655,775,0.00808487554507709,0,0,0,0,0,0,0,0
"ANTALYA","Muratpasa",1066,357018,289789,283868,0.811692967861564,0.979567892501096,2336,0.0082291769413953,369,0.00129989995349951,0,0,563,0.00198331618921471,0,0,184210,0.648928375160286,93909,0.330819254019474,818,0.002881621035129,1230,0.00433299984499838,433,0.00152535685600349,0,0,0,0,0,0
"ANTALYA","Aksu",161,49941,44417,42118,0.889389479585911,0.948240538532544,203,0.00481979201291609,66,0.00156702597464267,0,0,80,0.0018994254238093,409,0.00971081247922503,0,0,15467,0.36723016287573,580,0.0137708343226174,11506,0.273184861579372,0,0,0,0,12473,0.296144166389667,1334,0.03167291894202
"ANTALYA","Dösemealti",148,44867,39575,38344,0.88205139634921,0.968894504106128,604,0.0157521385353641,26,0.000678072188608387,0,0,44,0.00114750678072189,0,0,18701,0.487716461506363,18596,0.484978093052368,95,0.0024775714583768,62,0.00161694137283538,0,0,0,0,0,0,216,0.00563321510536199
"ARTVIN","Ardanuç",16,4687,4088,3922,0.872199701301472,0.959393346379648,33,0.0084140744518103,11,0.00280469148393677,0,0,0,0,0,0,1975,0.503569607343192,1903,0.485211626721061,0,0,0,0,0,0,0,0,0,0,0,0
"ARTVIN","Arhavi",38,11275,9313,9022,0.825986696230599,0.968753355524536,121,0.0134116603857238,34,0.00376856572821991,0,0,0,0,0,0,4386,0.486144978940368,4335,0.480492130348038,0,0,0,0,146,0.0161826645976502,0,0,0,0,0,0
"ARTVIN","Merkez",60,16812,14526,14054,0.864025695931477,0.967506539997246,120,0.00853849437882453,154,0.0109577344528248,0,0,0,0,0,0,7162,0.509605806176178,6077,0.432403586167639,0,0,29,0.0020634694748826,512,0.0364309093496513,0,0,0,0,0,0
"ARTVIN","Borçka",28,8786,7773,7460,0.88470293648987,0.959732407050045,68,0.00911528150134048,14,0.00187667560321716,0,0,0,0,0,0,4130,0.553619302949062,3248,0.435388739946381,0,0,0,0,0,0,0,0,0,0,0,0
"ARTVIN","Hopa",53,15459,13281,12904,0.859111197360761,0.971613583314509,95,0.00736205827650341,11,0.000852448853068816,0,0,15,0.00116243025418475,0,0,5137,0.398093614383137,4761,0.368955362678239,0,0,0,0,19,0.00147241165530068,0,0,2866,0.222101673899566,0,0
"ARTVIN","Savsat",15,4850,3871,3718,0.798144329896907,0.960475329372255,26,0.00699300699300699,15,0.00403442711135019,0,0,0,0,0,0,1886,0.50726196880043,1759,0.473103819257665,0,0,0,0,32,0.00860677783754707,0,0,0,0,0,0
"ARTVIN","Yusufeli",20,5219,4388,4211,0.840774094654148,0.959662716499544,23,0.00546188553787699,13,0.00308715269532178,0,0,0,0,0,0,1815,0.431014010923771,1819,0.431963904060793,0,0,0,0,0,0,541,0.128473046782237,0,0,0,0
"ARTVIN","Murgul",11,3675,3401,3273,0.925442176870748,0.962364010585122,19,0.00580507179957226,5,0.00152765047357165,0,0,0,0,0,0,1321,0.403605255117629,1928,0.589062022609227,0,0,0,0,0,0,0,0,0,0,0,0
"ARTVIN","Kemalpasa",18,5174,4660,4534,0.900657131812911,0.972961373390558,9,0.00198500220555801,10,0.00220555800617556,0,0,0,0,0,0,2455,0.541464490516101,1787,0.394133215703573,0,0,0,0,0,0,273,0.0602117335685929,0,0,0,0
"AYDIN","Bozdogan",106,26543,24882,23639,0.937422295897223,0.950044208664898,255,0.0107872583442616,0,0,0,0,152,0.0064300520326579,0,0,11286,0.477431363424849,11946,0.505351326198232,0,0,0,0,0,0,0,0,0,0,0,0
"AYDIN","Çine",160,40396,37571,35882,0.930067333399346,0.955045114583056,132,0.00367872470876763,104,0.00289838916448359,0,0,111,0.0030934730505546,0,0,17713,0.493645839139401,17296,0.482024413354885,526,0.0146591605819074,0,0,0,0,0,0,0,0,0,0
"AYDIN","Germencik",113,32245,29347,28120,0.910125600868352,0.958189934235186,168,0.00597439544807966,59,0.00209815078236131,0,0,145,0.00515647226173542,0,0,16155,0.57450213371266,0,0,0,0,0,0,74,0.00263157894736842,11519,0.409637268847795,0,0,0,0
"AYDIN","Karacasu",64,14946,13697,12633,0.916432490298408,0.922318755931956,130,0.0102905089844059,77,0.00609514762922505,0,0,173,0.0136942927254017,0,0,5679,0.449536927095702,0,0,0,0,0,0,0,0,6574,0.520383123565266,0,0,0,0
"AYDIN","Koçarli",83,19213,18270,17589,0.95091864883152,0.962725779967159,30,0.00170561146170902,12,0.000682244584683609,0,0,38,0.00216044118483143,0,0,8174,0.464722269600318,9335,0.530729433168458,0,0,0,0,0,0,0,0,0,0,0,0
"AYDIN","Kusadasi",262,85077,67176,65676,0.789590606156776,0.977670596641658,412,0.00627322004994214,75,0.00114196966928558,0,0,318,0.00484195139777087,0,0,37793,0.575446129484134,26704,0.406602107314696,0,0,374,0.00569462208417078,0,0,0,0,0,0,0,0
"AYDIN","Kuyucak",80,21749,19897,18764,0.914846659616534,0.943056742222446,87,0.00463653805158815,46,0.0024515028778512,0,0,90,0.0047964186740567,0,0,0,0,10394,0.553933063312727,0,0,130,0.0069281603069708,0,0,0,0,8017,0.427254316776807,0,0
"AYDIN","Nazilli",375,115131,99011,93353,0.859985581641782,0.942854834311339,1424,0.0152539286364659,233,0.00249590264908466,345,0.00369564984521119,615,0.00658789755015907,0,0,0,0,0,0,0,0,520,0.00557025483915889,0,0,41979,0.449680245948175,45050,0.482576885584823,3187,0.0341392349469219
"AYDIN","Söke",292,89599,76254,73085,0.851058605564794,0.958441524379049,750,0.0102620236710679,0,0,0,0,386,0.00528152151604296,0,0,34211,0.468098789081207,0,0,10251,0.140261339536157,0,0,0,0,27487,0.376096326195526,0,0,0,0
"AYDIN","Sultanhisar",56,15574,14169,13453,0.909785540002568,0.949467146587621,58,0.00431130602839515,14,0.00104066007581952,0,0,36,0.00267598305210734,0,0,7076,0.525979335464209,6257,0.465100721028767,0,0,0,0,12,0.000891994350702446,0,0,0,0,0,0
"AYDIN","Yenipazar",42,10115,9352,9035,0.924567474048443,0.966103507271172,30,0.00332042058660764,24,0.00265633646928611,0,0,24,0.00265633646928611,0,0,4600,0.509131156613171,4357,0.482235749861649,0,0,0,0,0,0,0,0,0,0,0,0
"AYDIN","Buharkent",34,9674,8980,8484,0.92826131899938,0.944766146993319,87,0.0102545968882603,46,0.00542197076850542,0,0,54,0.00636492220650637,0,0,0,0,4237,0.499410655351249,0,0,0,0,0,0,0,0,4060,0.478547854785479,0,0
"AYDIN","Incirliova",120,37150,32802,31028,0.882960969044415,0.945917931833425,139,0.00447982467448756,316,0.0101843496196983,83,0.00267500322289545,84,0.00270723217738817,0,0,0,0,0,0,0,0,4982,0.160564651282712,1463,0.0471509604228439,11614,0.374307077478407,11951,0.385168235142452,396,0.0127626659791156
"AYDIN","Karpuzlu",39,9194,8701,8187,0.94637807265608,0.940926330306861,40,0.00488579455233907,13,0.0015878832295102,0,0,51,0.00622938805423232,0,0,3719,0.454256748503725,0,0,0,0,0,0,0,0,4364,0.533040185660193,0,0,0,0
"AYDIN","Kösk",73,20507,19023,18143,0.927634466279807,0.953740209220417,72,0.00396847268919142,29,0.00159841261092432,0,0,41,0.00225982472578956,0,0,0,0,9635,0.531058810560547,0,0,37,0.00203935402083448,12,0.000661412114865237,0,0,8130,0.448106707821198,187,0.0103070054566499
"AYDIN","Didim",194,63272,49249,47993,0.778369578960678,0.974496944100388,348,0.00725105744587752,84,0.00175025524555664,0,0,147,0.00306294667972413,0,0,26866,0.559789969370533,19816,0.412893546975601,0,0,598,0.0124601504386056,134,0.00279207384410227,0,0,0,0,0,0
"AYDIN","Efeler",661,210897,179991,171054,0.853454529936414,0.950347517375869,2087,0.0122008254703193,351,0.00205198358413133,0,0,752,0.00439627252212752,0,0,79039,0.462070457282496,0,0,25637,0.149876647140669,1435,0.00838916365592152,131,0.000765840027125937,61622,0.36024881031721,0,0,0,0
"BALIKESIR","Ayvalik",181,56080,45844,44392,0.817475035663338,0.968327371084548,146,0.00328888087943774,38,0.000856010091908452,102,0.00229771129933321,220,0.00495584790052262,0,0,16926,0.381284916201117,0,0,17657,0.397751847179672,676,0.015227969003424,0,0,8627,0.194336817444585,0,0,0,0
"BALIKESIR","Balya",60,11525,10707,10036,0.929023861171367,0.937330718221724,159,0.0158429653248306,164,0.0163411717815863,0,0,0,0,0,0,5093,0.507473096851335,0,0,0,0,0,0,0,0,4620,0.460342766042248,0,0,0,0
"BALIKESIR","Bandirma",372,115567,97343,94933,0.842307925272786,0.975242184851504,1841,0.0193926242718549,366,0.00385535061569739,0,0,0,0,0,0,55481,0.584422698113406,36396,0.383386177620006,0,0,849,0.00894314937903574,0,0,0,0,0,0,0,0
"BALIKESIR","Bigadiç",151,37892,34734,33289,0.916657869735036,0.958398111360626,353,0.0106041034575986,117,0.00351467451710775,0,0,0,0,0,0,0,0,16894,0.507494968307849,0,0,0,0,0,0,0,0,15925,0.478386253717444,0,0
"BALIKESIR","Burhaniye",154,45724,38049,36747,0.832145044178112,0.965780966648269,219,0.00595967017715732,134,0.00364655618145699,0,0,163,0.00443573625057828,0,0,19529,0.531444743788609,15527,0.422537894249871,0,0,749,0.0203826162679947,426,0.0115927830843334,0,0,0,0,0,0
"BALIKESIR","Dursunbey",162,28896,26385,24539,0.913102159468439,0.930036005306045,985,0.0401401850116142,133,0.00541994376298953,0,0,0,0,0,0,0,0,16683,0.679856554871837,0,0,113,0.00460491462569787,214,0.00872081176902074,0,0,6411,0.261257589958841,0,0
"BALIKESIR","Edremit",369,118866,95285,91145,0.801616946814059,0.95655139843627,1792,0.0196609797575292,1504,0.0165011794393549,0,0,0,0,0,0,41662,0.457095836304789,0,0,0,0,621,0.00681331943606342,12549,0.137681715947117,33017,0.362246969115146,0,0,0,0
"BALIKESIR","Erdek",94,26848,22517,21725,0.838684445768772,0.964826575476307,243,0.0111852704257768,36,0.00165707710011507,0,0,0,0,122,0.0056156501726122,11306,0.520414269275029,9924,0.456800920598389,0,0,94,0.00432681242807825,0,0,0,0,0,0,0,0
"BALIKESIR","Gönen",232,59446,52817,51307,0.888487030245937,0.971410720033323,304,0.00592511743037012,78,0.00152026039331865,0,0,0,0,476,0.00927748650281638,28469,0.554875553043444,20385,0.39731420663847,1501,0.0292552673124525,94,0.0018321086791276,0,0,0,0,0,0,0,0
"BALIKESIR","Havran",73,20781,19120,18290,0.920071218901881,0.956589958158996,99,0.00541279387643521,50,0.00273373428102788,0,0,0,0,0,0,973,0.0531984691088026,9442,0.516238381629306,7597,0.415363586659377,129,0.00705303444505194,0,0,0,0,0,0,0,0
"BALIKESIR","Ivrindi",114,26523,24963,23964,0.941183124080986,0.959980771541882,153,0.00638457686529795,90,0.00375563345017526,0,0,0,0,0,0,0,0,12999,0.54243865798698,0,0,0,0,0,0,0,0,10722,0.447421131697546,0,0
"BALIKESIR","Kepsut",92,17678,16212,15419,0.917072066975902,0.951085615593388,169,0.01096050327518,49,0.00317789739931254,0,0,0,0,324,0.0210130358648421,0,0,9072,0.588365004215578,0,0,0,0,0,0,0,0,5805,0.376483559245087,0,0
"BALIKESIR","Manyas",75,16149,14512,13865,0.898631494210168,0.955416207276736,92,0.00663541291020555,51,0.00367832672196177,0,0,0,0,0,0,7102,0.51222502704652,6620,0.477461233321313,0,0,0,0,0,0,0,0,0,0,0,0
"BALIKESIR","Savastepe",78,14122,12989,12365,0.919770570740688,0.951959350219416,62,0.00501415285078852,50,0.00404367165386171,0,0,0,0,772,0.0624342903356247,0,0,6514,0.526809543065103,0,0,0,0,0,0,0,0,4967,0.401698342094622,0,0
"BALIKESIR","Sindirgi",124,28952,27030,25339,0.933614258082343,0.937439881613023,213,0.0084060144441375,52,0.00205217254035282,0,0,157,0.00619598247760369,376,0.0148387860610127,11496,0.453687990844153,12746,0.503019061525711,275,0.0108528355499428,0,0,24,0.000947156557085915,0,0,0,0,0,0
"BALIKESIR","Susurluk",120,31422,27526,26556,0.876010438546241,0.964760589987648,345,0.012991414369634,81,0.00305015815634885,0,0,0,0,0,0,0,0,11610,0.437189335743335,0,0,0,0,0,0,0,0,14520,0.546769091730682,0,0
"BALIKESIR","Marmara",31,8001,6727,6545,0.84076990376203,0.972944849115505,20,0.00305576776165011,24,0.00366692131398014,0,0,0,0,0,0,2795,0.427043544690604,3706,0.566233766233766,0,0,0,0,0,0,0,0,0,0,0,0
"BALIKESIR","Gömeç",37,10685,9299,8941,0.870285446888161,0.961501236692117,42,0.00469746113410133,63,0.007046191701152,0,0,0,0,0,0,4838,0.541102784923387,3766,0.421205681691086,0,0,0,0,232,0.025947880550274,0,0,0,0,0,0
"BALIKESIR","Karesi",430,135578,118531,114396,0.874264261163316,0.96511461136749,2069,0.0180862967236617,244,0.00213294171124865,145,0.00126752683660268,373,0.00326060351760551,5266,0.0460330780796531,45463,0.397417741879087,59719,0.522037483828106,756,0.00660862267911465,361,0.00315570474492115,0,0,0,0,0,0,0,0
"BALIKESIR","Altieylül",433,132095,115238,110887,0.872387297021083,0.962243357225915,1771,0.015971213938514,212,0.0019118562139836,190,0.00171345604083436,442,0.00398603984236204,2267,0.0204442360240605,44725,0.40333853382272,60697,0.54737705952907,0,0,583,0.00525760458845491,0,0,0,0,0,0,0,0
"BILECIK","Merkez",120,38977,33492,32512,0.859275983272186,0.970739281022334,299,0.00919660433070866,49,0.00150713582677165,28,0.000861220472440945,111,0.00341412401574803,1633,0.0502276082677165,16464,0.506397637795276,13662,0.42021407480315,233,0.00716658464566929,33,0.00101500984251968,0,0,0,0,0,0,0,0
"BILECIK","Bozüyük",157,49660,44278,43238,0.891623036649215,0.97651203758074,336,0.00777094222674499,55,0.00127202923354457,0,0,99,0.00228965262038022,0,0,21784,0.503816087700634,16387,0.378995328183542,0,0,0,0,0,0,4577,0.105855960035154,0,0,0,0
"BILECIK","Gölpazari",16,4706,4217,4057,0.896090097747556,0.962058335309462,12,0.00295785062854326,3,0.000739462657135815,0,0,0,0,0,0,1667,0.410894749815134,2261,0.557308355928026,0,0,0,0,0,0,114,0.028099580971161,0,0,0,0
"BILECIK","Osmaneli",35,11125,9909,9511,0.890696629213483,0.959834493894439,64,0.00672905057302071,270,0.0283881821049311,0,0,0,0,0,0,0,0,1518,0.159604668278835,0,0,0,0,3578,0.376195983597939,1154,0.12133319314478,2927,0.307748922300494,0,0
"BILECIK","Pazaryeri",17,4592,4082,3909,0.888937282229965,0.957618814306712,41,0.0104886160143259,108,0.0276285495011512,0,0,0,0,0,0,0,0,1019,0.260680480941417,0,0,0,0,1596,0.408288564850345,834,0.213353798925556,311,0.0795599897672039,0,0
"BILECIK","Sögüt",29,9187,8090,7783,0.880592141068902,0.962051915945612,171,0.0219709623538481,17,0.00218424771938841,0,0,0,0,0,0,0,0,0,0,49,0.00629577283823718,0,0,98,0.0125915456764744,4252,0.546318900167031,3196,0.410638571245021,0,0
"BILECIK","Yenipazar",4,830,754,733,0.908433734939759,0.972148541114058,2,0.00272851296043656,1,0.00136425648021828,0,0,0,0,0,0,129,0.175989085948158,192,0.26193724420191,0,0,0,0,0,0,409,0.557980900409277,0,0,0,0
"BILECIK","Inhisar",6,1086,994,973,0.915285451197053,0.97887323943662,4,0.00411099691675231,0,0,0,0,0,0,0,0,277,0.284686536485098,501,0.514902363823227,0,0,0,0,0,0,191,0.196300102774923,0,0,0,0
"BINGOL","Merkez",224,73020,52621,49100,0.720638181320186,0.93308755059767,1036,0.0210997963340122,37,0.000753564154786151,57,0.00116089613034623,0,0,197,0.0040122199592668,573,0.0116700610997963,18954,0.386028513238289,0,0,65,0.00132382892057026,0,0,13233,0.269511201629328,0,0,14948,0.304439918533605
"BINGOL","Genç",41,10993,8138,7486,0.740289274993177,0.919882034898009,62,0.00828212663638792,31,0.00414106331819396,0,0,0,0,0,0,174,0.0232433876569597,3799,0.507480630510286,0,0,0,0,106,0.0141597648944697,2216,0.296019235907026,0,0,1098,0.146673791076676
"BINGOL","Karliova",16,4442,3631,3386,0.817424583520936,0.932525475075737,9,0.00265800354400473,5,0.00147666863555818,0,0,0,0,0,0,0,0,1996,0.589486119314826,0,0,0,0,0,0,47,0.0138806851742469,0,0,1329,0.392498523331364
"BINGOL","Kigi",8,2137,1562,1489,0.73093121197941,0.953265044814341,4,0.00268636668905306,4,0.00268636668905306,0,0,0,0,0,0,558,0.374748153122901,755,0.507051712558764,0,0,0,0,0,0,104,0.0698455339153795,0,0,64,0.0429818670248489
"BINGOL","Solhan",34,11227,8717,8079,0.776431816157477,0.926809682230125,1399,0.173164995667781,32,0.00396088624829806,0,0,0,0,0,0,103,0.0127491026117094,4525,0.560094071048397,0,0,30,0.00371333085777943,84,0.0103973264017824,1416,0.175269216487189,0,0,490,0.060651070677064
"BINGOL","Adakli",10,2329,1880,1769,0.807213396307428,0.940957446808511,452,0.255511588468061,11,0.00621820237422272,0,0,0,0,254,0.143583945732052,6,0.00339174674957603,514,0.29055963821368,0,0,0,0,0,0,502,0.283776144714528,0,0,30,0.0169587337478802
"BINGOL","Yayladere",7,736,489,476,0.664402173913043,0.973415132924335,0,0,0,0,0,0,0,0,0,0,242,0.508403361344538,184,0.38655462184874,0,0,0,0,0,0,17,0.0357142857142857,0,0,33,0.069327731092437
"BINGOL","Yedisu",6,1092,964,911,0.882783882783883,0.945020746887967,2,0.0021953896816685,2,0.0021953896816685,0,0,0,0,0,0,197,0.216245883644347,315,0.345773874862788,0,0,0,0,0,0,392,0.430296377607025,0,0,3,0.00329308452250274
"BITLIS","Adilcevaz",31,9190,7283,6946,0.792491838955386,0.953727859398599,2776,0.399654477397063,15,0.00215951626835589,0,0,0,0,0,0,62,0.00892600057587101,2790,0.401670025914195,0,0,0,0,0,0,808,0.116325942988771,108,0.0155485171321624,387,0.0557155197235819
"BITLIS","Ahlat",53,16084,13358,12858,0.830514797314101,0.962569246893248,2033,0.158111681443459,13,0.00101104370819723,0,0,0,0,60,0.00466635557629491,235,0.0182765593404884,6180,0.480634624358376,0,0,0,0,0,0,0,0,0,0,4337,0.337299735573184
"BITLIS","Merkez",105,31004,24864,23270,0.801961037285512,0.935891248391248,4359,0.187322733132789,42,0.00180489901160292,48,0.0020627417275462,0,0,0,0,315,0.0135367425870219,10194,0.438074774387624,155,0.00666093682853459,98,0.00421143102707348,0,0,0,0,368,0.0158143532445208,7691,0.330511388053288
"BITLIS","Hizan",25,6886,5542,5202,0.804821376706361,0.938650306748466,1852,0.35601691657055,9,0.00173010380622837,0,0,0,0,16,0.00307574009996155,26,0.00499807766243752,1763,0.338908112264514,112,0.0215301806997309,0,0,0,0,93,0.0178777393310265,19,0.00365244136870434,1312,0.252210688196847
"BITLIS","Mutki",7,1791,1617,1508,0.90284757118928,0.932591218305504,12,0.00795755968169761,2,0.0013262599469496,0,0,0,0,0,0,12,0.00795755968169761,753,0.499336870026525,1,0.000663129973474801,0,0,0,0,0,0,677,0.44893899204244,51,0.0338196286472149
"BITLIS","Tatvan",140,45772,36493,34217,0.79727781176265,0.937631874606089,876,0.0256013092907035,66,0.00192886576847766,0,0,0,0,0,0,468,0.0136774118128416,15605,0.456059853289301,90,0.00263027150246953,0,0,0,0,1433,0.0418797673670982,369,0.0107841131601251,15310,0.447438407808984
"BITLIS","Güroymak",46,13788,11196,10392,0.81201044386423,0.928188638799571,141,0.013568129330254,15,0.00144341801385681,0,0,0,0,24,0.0023094688221709,67,0.00644726712856043,2986,0.287336412625096,2397,0.230658198614319,0,0,0,0,348,0.0334872979214781,56,0.00538876058506543,4358,0.419361046959199
"BOLU","Merkez",354,113924,97578,94288,0.856518380674836,0.966283383549571,1488,0.0157814356015612,151,0.0016014763278466,118,0.00125148481248939,311,0.00329840488715425,0,0,49697,0.527076616324453,42179,0.447342185643984,0,0,132,0.00139996606142881,0,0,0,0,0,0,212,0.00224843034108264
"BOLU","Gerede",51,15922,13872,13439,0.871247330737345,0.968786043829296,167,0.0124265198303445,182,0.013542674306124,0,0,0,0,4079,0.303519607113625,0,0,6318,0.470124265198303,0,0,0,0,0,0,2234,0.166232606592752,459,0.0341543269588511,0,0
"BOLU","Göynük",13,3104,2605,2516,0.83923969072165,0.965834932821497,86,0.034181240063593,6,0.00238473767885533,0,0,0,0,0,0,343,0.136327503974563,999,0.397058823529412,0,0,0,0,0,0,1082,0.430047694753577,0,0,0,0
"BOLU","Kibriscik",3,896,793,747,0.885044642857143,0.941992433795713,6,0.00803212851405622,23,0.0307898259705489,0,0,0,0,0,0,291,0.389558232931727,140,0.187416331994645,0,0,0,0,274,0.366800535475234,13,0.0174029451137885,0,0,0,0
"BOLU","Mengen",14,4052,3455,3304,0.852665350444225,0.95629522431259,30,0.00907990314769976,4,0.00121065375302663,0,0,0,0,0,0,1518,0.459443099273608,1178,0.356537530266344,0,0,0,0,0,0,574,0.173728813559322,0,0,0,0
