Il,Ilce,ToplamSandik,ToplamSecmen,KullanilanOy,GecerliOy,Parti,Oy,Turnout,GecerliOy.Orani,Parti.Oran
KARAMAN,Ermenek,35,7557,6459,6178,SP,29,0.854704248,0.956494813,0.004694076
KARAMAN,Ermenek,35,7557,6459,6178,BTP,10,0.854704248,0.956494813,0.001618647
KARAMAN,Ermenek,35,7557,6459,6178,AKP,2288,0.854704248,0.956494813,0.37034639
KARAMAN,Ermenek,35,7557,6459,6178,MHP,436,0.854704248,0.956494813,0.070573001
KARAMAN,Ermenek,35,7557,6459,6178,IYI,3415,0.854704248,0.956494813,0.552767886
KARAMAN,Merkez,341,108660,93339,90701,SP,2096,0.859000552,0.97173743,0.023108896
KARAMAN,Merkez,341,108660,93339,90701,BTP,92,0.859000552,0.97173743,0.001014322
KARAMAN,Merkez,341,108660,93339,90701,TKP,100,0.859000552,0.97173743,0.001102524
KARAMAN,Merkez,341,108660,93339,90701,CHP,14685,0.859000552,0.97173743,0.161905602
KARAMAN,Merkez,341,108660,93339,90701,AKP,34842,0.859000552,0.97173743,0.384141299
KARAMAN,Merkez,341,108660,93339,90701,MHP,35893,0.859000552,0.97173743,0.395728823
KARAMAN,Merkez,341,108660,93339,90701,IYI,2926,0.859000552,0.97173743,0.032259843
KARAMAN,Merkez,341,108660,93339,90701,DSP,67,0.859000552,0.97173743,0.000738691
KARAMAN,Ayranci,8,1770,1595,1565,SP,1,0.901129944,0.981191223,0.000638978
KARAMAN,Ayranci,8,1770,1595,1565,BTP,1,0.901129944,0.981191223,0.000638978
KARAMAN,Ayranci,8,1770,1595,1565,CHP,367,0.901129944,0.981191223,0.234504792
KARAMAN,Ayranci,8,1770,1595,1565,AKP,475,0.901129944,0.981191223,0.303514377
KARAMAN,Ayranci,8,1770,1595,1565,MHP,721,0.901129944,0.981191223,0.460702875
KARAMAN,Kazimkarabekir,10,2358,2143,2088,SP,8,0.908821035,0.974335044,0.003831418
KARAMAN,Kazimkarabekir,10,2358,2143,2088,BTP,7,0.908821035,0.974335044,0.00335249
KARAMAN,Kazimkarabekir,10,2358,2143,2088,CHP,63,0.908821035,0.974335044,0.030172414
KARAMAN,Kazimkarabekir,10,2358,2143,2088,AKP,941,0.908821035,0.974335044,0.450670498
KARAMAN,Kazimkarabekir,10,2358,2143,2088,MHP,1044,0.908821035,0.974335044,0.5
KARAMAN,Kazimkarabekir,10,2358,2143,2088,IYI,25,0.908821035,0.974335044,0.01197318
KARAMAN,Basyayla,7,1394,1197,1149,SP,1,0.858680057,0.959899749,0.000870322
KARAMAN,Basyayla,7,1394,1197,1149,BTP,0,0.858680057,0.959899749,0
KARAMAN,Basyayla,7,1394,1197,1149,CHP,13,0.858680057,0.959899749,0.011314186
KARAMAN,Basyayla,7,1394,1197,1149,AKP,645,0.858680057,0.959899749,0.561357702
KARAMAN,Basyayla,7,1394,1197,1149,MHP,473,0.858680057,0.959899749,0.411662315
KARAMAN,Basyayla,7,1394,1197,1149,IYI,17,0.858680057,0.959899749,0.014795474
KARAMAN,Sariveliler,18,4209,3853,3571,SP,7,0.91541934,0.926810278,0.001960235
KARAMAN,Sariveliler,18,4209,3853,3571,BTP,40,0.91541934,0.926810278,0.011201344
KARAMAN,Sariveliler,18,4209,3853,3571,CHP,193,0.91541934,0.926810278,0.054046486
KARAMAN,Sariveliler,18,4209,3853,3571,AKP,1553,0.91541934,0.926810278,0.434892187
KARAMAN,Sariveliler,18,4209,3853,3571,MHP,219,0.91541934,0.926810278,0.061327359
KARAMAN,Sariveliler,18,4209,3853,3571,Bagimsiz,1559,0.91541934,0.926810278,0.436572389
KIRIKKALE,Delice,10,1819,1679,1614,SP,10,0.923034634,0.96128648,0.006195787
KIRIKKALE,Delice,10,1819,1679,1614,BTP,4,0.923034634,0.96128648,0.002478315
KIRIKKALE,Delice,10,1819,1679,1614,AKP,1380,0.923034634,0.96128648,0.855018587
KIRIKKALE,Delice,10,1819,1679,1614,MHP,43,0.923034634,0.96128648,0.026641884
KIRIKKALE,Delice,10,1819,1679,1614,IYI,177,0.923034634,0.96128648,0.109665428
KIRIKKALE,Keskin,24,6467,5434,5197,SP,12,0.840265966,0.95638572,0.002309024
KIRIKKALE,Keskin,24,6467,5434,5197,BTP,4,0.840265966,0.95638572,0.000769675
KIRIKKALE,Keskin,24,6467,5434,5197,AKP,1800,0.840265966,0.95638572,0.346353666
KIRIKKALE,Keskin,24,6467,5434,5197,MHP,1575,0.840265966,0.95638572,0.303059457
KIRIKKALE,Keskin,24,6467,5434,5197,IYI,1806,0.840265966,0.95638572,0.347508178
KIRIKKALE,Merkez,409,136134,112123,108409,SP,984,0.823622313,0.966875663,0.009076737
KIRIKKALE,Merkez,409,136134,112123,108409,BTP,71,0.823622313,0.966875663,0.000654927
KIRIKKALE,Merkez,409,136134,112123,108409,TKP,114,0.823622313,0.966875663,0.001051573
KIRIKKALE,Merkez,409,136134,112123,108409,VP,97,0.823622313,0.966875663,0.00089476
KIRIKKALE,Merkez,409,136134,112123,108409,BBP,1435,0.823622313,0.966875663,0.013236908
KIRIKKALE,Merkez,409,136134,112123,108409,AKP,45569,0.823622313,0.966875663,0.420343329
KIRIKKALE,Merkez,409,136134,112123,108409,MHP,25445,0.823622313,0.966875663,0.234712985
KIRIKKALE,Merkez,409,136134,112123,108409,IYI,34391,0.823622313,0.966875663,0.317233809
KIRIKKALE,Merkez,409,136134,112123,108409,DSP,303,0.823622313,0.966875663,0.002794971
KIRIKKALE,Sulakyurt,8,1814,1665,1626,SP,2,0.91786108,0.976576577,0.001230012
KIRIKKALE,Sulakyurt,8,1814,1665,1626,BTP,0,0.91786108,0.976576577,0
KIRIKKALE,Sulakyurt,8,1814,1665,1626,CHP,160,0.91786108,0.976576577,0.098400984
KIRIKKALE,Sulakyurt,8,1814,1665,1626,AKP,558,0.91786108,0.976576577,0.343173432
KIRIKKALE,Sulakyurt,8,1814,1665,1626,MHP,906,0.91786108,0.976576577,0.557195572
KIRIKKALE,Bahsili,14,4465,4155,3958,SP,97,0.930571109,0.952587244,0.024507327
KIRIKKALE,Bahsili,14,4465,4155,3958,BTP,21,0.930571109,0.952587244,0.00530571
KIRIKKALE,Bahsili,14,4465,4155,3958,AKP,2052,0.930571109,0.952587244,0.518443658
KIRIKKALE,Bahsili,14,4465,4155,3958,MHP,1788,0.930571109,0.952587244,0.451743305
KIRIKKALE,Baliseyh,6,1727,1603,1538,SP,8,0.928199189,0.959451029,0.00520156
KIRIKKALE,Baliseyh,6,1727,1603,1538,BTP,0,0.928199189,0.959451029,0
KIRIKKALE,Baliseyh,6,1727,1603,1538,CHP,255,0.928199189,0.959451029,0.16579974
KIRIKKALE,Baliseyh,6,1727,1603,1538,AKP,825,0.928199189,0.959451029,0.536410923
KIRIKKALE,Baliseyh,6,1727,1603,1538,MHP,450,0.928199189,0.959451029,0.292587776
KIRIKKALE,Çelebi,5,959,913,893,SP,2,0.952033368,0.978094195,0.002239642
KIRIKKALE,Çelebi,5,959,913,893,BTP,1,0.952033368,0.978094195,0.001119821
KIRIKKALE,Çelebi,5,959,913,893,CHP,13,0.952033368,0.978094195,0.014557671
KIRIKKALE,Çelebi,5,959,913,893,AKP,465,0.952033368,0.978094195,0.520716685
KIRIKKALE,Çelebi,5,959,913,893,MHP,412,0.952033368,0.978094195,0.461366181
KIRIKKALE,Karakeçili,11,2570,2462,2401,SP,1,0.957976654,0.975223396,0.000416493
KIRIKKALE,Karakeçili,11,2570,2462,2401,BTP,0,0.957976654,0.975223396,0
KIRIKKALE,Karakeçili,11,2570,2462,2401,CHP,11,0.957976654,0.975223396,0.004581424
KIRIKKALE,Karakeçili,11,2570,2462,2401,AKP,1176,0.957976654,0.975223396,0.489795918
KIRIKKALE,Karakeçili,11,2570,2462,2401,MHP,1195,0.957976654,0.975223396,0.497709288
KIRIKKALE,Karakeçili,11,2570,2462,2401,IYI,18,0.957976654,0.975223396,0.007496876
KIRIKKALE,Yahsihan,47,14628,12514,12074,SP,102,0.855482636,0.96483938,0.008447905
KIRIKKALE,Yahsihan,47,14628,12514,12074,BTP,13,0.855482636,0.96483938,0.001076694
KIRIKKALE,Yahsihan,47,14628,12514,12074,AKP,4726,0.855482636,0.96483938,0.391419579
KIRIKKALE,Yahsihan,47,14628,12514,12074,MHP,6028,0.855482636,0.96483938,0.499254597
KIRIKKALE,Yahsihan,47,14628,12514,12074,IYI,1205,0.855482636,0.96483938,0.099801226
BATMAN,Merkez,736,246596,192059,181767,SP,2712,0.778840695,0.9464123,0.0149202
BATMAN,Merkez,736,246596,192059,181767,BTP,194,0.778840695,0.9464123,0.0010673
BATMAN,Merkez,736,246596,192059,181767,TKP,185,0.778840695,0.9464123,0.001017787
BATMAN,Merkez,736,246596,192059,181767,CHP,2575,0.778840695,0.9464123,0.014166488
BATMAN,Merkez,736,246596,192059,181767,AKP,51902,0.778840695,0.9464123,0.28554138
BATMAN,Merkez,736,246596,192059,181767,DP,339,0.778840695,0.9464123,0.001865025
BATMAN,Merkez,736,246596,192059,181767,MHP,1180,0.778840695,0.9464123,0.006491827
BATMAN,Merkez,736,246596,192059,181767,IYI,1524,0.778840695,0.9464123,0.00838436
BATMAN,Merkez,736,246596,192059,181767,HDP,120014,0.778840695,0.9464123,0.660262864
BATMAN,Merkez,736,246596,192059,181767,DSP,412,0.778840695,0.9464123,0.002266638
BATMAN,Merkez,736,246596,192059,181767,Bagimsiz,730,0.778840695,0.9464123,0.004016131
BATMAN,Besiri,20,5738,5237,4968,SP,2059,0.912687348,0.948634715,0.414452496
BATMAN,Besiri,20,5738,5237,4968,BTP,6,0.912687348,0.948634715,0.001207729
BATMAN,Besiri,20,5738,5237,4968,CHP,18,0.912687348,0.948634715,0.003623188
BATMAN,Besiri,20,5738,5237,4968,AKP,2030,0.912687348,0.948634715,0.408615137
BATMAN,Besiri,20,5738,5237,4968,DP,9,0.912687348,0.948634715,0.001811594
BATMAN,Besiri,20,5738,5237,4968,MHP,8,0.912687348,0.948634715,0.001610306
BATMAN,Besiri,20,5738,5237,4968,IYI,26,0.912687348,0.948634715,0.005233494
BATMAN,Besiri,20,5738,5237,4968,HDP,803,0.912687348,0.948634715,0.161634461
BATMAN,Besiri,20,5738,5237,4968,Bagimsiz,9,0.912687348,0.948634715,0.001811594
BATMAN,Gercüs,14,4129,3539,3287,SP,7,0.857108259,0.928793444,0.002129601
BATMAN,Gercüs,14,4129,3539,3287,BTP,1,0.857108259,0.928793444,0.000304229
BATMAN,Gercüs,14,4129,3539,3287,CHP,18,0.857108259,0.928793444,0.005476118
BATMAN,Gercüs,14,4129,3539,3287,AKP,1611,0.857108259,0.928793444,0.490112565
BATMAN,Gercüs,14,4129,3539,3287,DP,7,0.857108259,0.928793444,0.002129601
BATMAN,Gercüs,14,4129,3539,3287,MHP,47,0.857108259,0.928793444,0.014298753
BATMAN,Gercüs,14,4129,3539,3287,IYI,28,0.857108259,0.928793444,0.008518406
BATMAN,Gercüs,14,4129,3539,3287,HDP,1568,0.857108259,0.928793444,0.477030727
BATMAN,Kozluk,60,16229,13683,12894,SP,55,0.84312034,0.942337207,0.00426555
BATMAN,Kozluk,60,16229,13683,12894,BTP,80,0.84312034,0.942337207,0.006204436
BATMAN,Kozluk,60,16229,13683,12894,CHP,91,0.84312034,0.942337207,0.007057546
BATMAN,Kozluk,60,16229,13683,12894,AKP,5680,0.84312034,0.942337207,0.440514968
BATMAN,Kozluk,60,16229,13683,12894,DP,41,0.84312034,0.942337207,0.003179774
BATMAN,Kozluk,60,16229,13683,12894,IYI,85,0.84312034,0.942337207,0.006592213
BATMAN,Kozluk,60,16229,13683,12894,HDP,6359,0.84312034,0.942337207,0.49317512
BATMAN,Kozluk,60,16229,13683,12894,Bagimsiz,503,0.84312034,0.942337207,0.039010392
BATMAN,Sason,41,8487,7542,7085,SP,21,0.888653234,0.939405993,0.002964008
BATMAN,Sason,41,8487,7542,7085,BTP,7,0.888653234,0.939405993,0.000988003
BATMAN,Sason,41,8487,7542,7085,CHP,3053,0.888653234,0.939405993,0.430910374
BATMAN,Sason,41,8487,7542,7085,AKP,3923,0.888653234,0.939405993,0.553705011
BATMAN,Sason,41,8487,7542,7085,DP,16,0.888653234,0.939405993,0.002258292
BATMAN,Sason,41,8487,7542,7085,MHP,42,0.888653234,0.939405993,0.005928017
BATMAN,Sason,41,8487,7542,7085,IYI,23,0.888653234,0.939405993,0.003246295
BATMAN,Hasankeyf,8,2232,2016,1853,SP,5,0.903225806,0.919146825,0.002698327
BATMAN,Hasankeyf,8,2232,2016,1853,BTP,8,0.903225806,0.919146825,0.004317323
BATMAN,Hasankeyf,8,2232,2016,1853,CHP,9,0.903225806,0.919146825,0.004856989
BATMAN,Hasankeyf,8,2232,2016,1853,AKP,1125,0.903225806,0.919146825,0.607123583
BATMAN,Hasankeyf,8,2232,2016,1853,DP,3,0.903225806,0.919146825,0.001618996
BATMAN,Hasankeyf,8,2232,2016,1853,MHP,17,0.903225806,0.919146825,0.009174312
BATMAN,Hasankeyf,8,2232,2016,1853,IYI,10,0.903225806,0.919146825,0.005396654
BATMAN,Hasankeyf,8,2232,2016,1853,HDP,629,0.903225806,0.919146825,0.339449541
BATMAN,Hasankeyf,8,2232,2016,1853,Bagimsiz,47,0.903225806,0.919146825,0.025364274
SIRNAK,Beytüssebap,16,4763,4137,3986,SP,26,0.868570229,0.963500121,0.00652283
SIRNAK,Beytüssebap,16,4763,4137,3986,CHP,118,0.868570229,0.963500121,0.029603613
SIRNAK,Beytüssebap,16,4763,4137,3986,AKP,2307,0.868570229,0.963500121,0.578775715
SIRNAK,Beytüssebap,16,4763,4137,3986,HDP,1535,0.868570229,0.963500121,0.385097842
SIRNAK,Cizre,197,65111,52393,49664,SP,159,0.804672022,0.947912889,0.003201514
SIRNAK,Cizre,197,65111,52393,49664,BTP,82,0.804672022,0.947912889,0.001651095
SIRNAK,Cizre,197,65111,52393,49664,BBP,403,0.804672022,0.947912889,0.00811453
SIRNAK,Cizre,197,65111,52393,49664,CHP,1355,0.804672022,0.947912889,0.027283344
SIRNAK,Cizre,197,65111,52393,49664,AKP,8755,0.804672022,0.947912889,0.176284633
SIRNAK,Cizre,197,65111,52393,49664,HDP,38238,0.804672022,0.947912889,0.769933956
SIRNAK,Cizre,197,65111,52393,49664,Bagimsiz,672,0.804672022,0.947912889,0.013530928
SIRNAK,Idil,50,15907,11841,11207,SP,59,0.744389263,0.946457225,0.005264567
SIRNAK,Idil,50,15907,11841,11207,BBP,43,0.744389263,0.946457225,0.003836888
SIRNAK,Idil,50,15907,11841,11207,CHP,237,0.744389263,0.946457225,0.021147497
SIRNAK,Idil,50,15907,11841,11207,AKP,1884,0.744389263,0.946457225,0.168109217
SIRNAK,Idil,50,15907,11841,11207,MHP,709,0.744389263,0.946457225,0.063264031
SIRNAK,Idil,50,15907,11841,11207,HDP,8275,0.744389263,0.946457225,0.7383778
SIRNAK,Silopi,160,52098,43410,41206,SP,324,0.83323736,0.949228288,0.007862933
SIRNAK,Silopi,160,52098,43410,41206,BTP,71,0.83323736,0.949228288,0.00172305
SIRNAK,Silopi,160,52098,43410,41206,BBP,150,0.83323736,0.949228288,0.003640247
SIRNAK,Silopi,160,52098,43410,41206,AKP,8151,0.83323736,0.949228288,0.197810998
SIRNAK,Silopi,160,52098,43410,41206,MHP,2363,0.83323736,0.949228288,0.057346018
SIRNAK,Silopi,160,52098,43410,41206,HDP,30147,0.83323736,0.949228288,0.731616755
SIRNAK,Merkez,119,38476,33197,31946,SP,270,0.862797588,0.962315872,0.008451762
SIRNAK,Merkez,119,38476,33197,31946,BTP,44,0.862797588,0.962315872,0.001377324
SIRNAK,Merkez,119,38476,33197,31946,TKP,54,0.862797588,0.962315872,0.001690352
SIRNAK,Merkez,119,38476,33197,31946,CHP,599,0.862797588,0.962315872,0.018750391
SIRNAK,Merkez,119,38476,33197,31946,AKP,19718,0.862797588,0.962315872,0.617229074
SIRNAK,Merkez,119,38476,33197,31946,HDP,11194,0.862797588,0.962315872,0.350403806
SIRNAK,Merkez,119,38476,33197,31946,DSP,67,0.862797588,0.962315872,0.002097289
SIRNAK,Uludere,24,6922,5796,5583,SP,22,0.837330251,0.963250518,0.003940534
SIRNAK,Uludere,24,6922,5796,5583,CHP,418,0.837330251,0.963250518,0.074870142
SIRNAK,Uludere,24,6922,5796,5583,AKP,3293,0.837330251,0.963250518,0.589826258
SIRNAK,Uludere,24,6922,5796,5583,HDP,1850,0.837330251,0.963250518,0.331363066
SIRNAK,Güçlükonak,10,2956,2588,2452,SP,11,0.875507442,0.947449768,0.004486134
SIRNAK,Güçlükonak,10,2956,2588,2452,BTP,2,0.875507442,0.947449768,0.000815661
SIRNAK,Güçlükonak,10,2956,2588,2452,BBP,11,0.875507442,0.947449768,0.004486134
SIRNAK,Güçlükonak,10,2956,2588,2452,AKP,1632,0.875507442,0.947449768,0.665579119
SIRNAK,Güçlükonak,10,2956,2588,2452,MHP,50,0.875507442,0.947449768,0.020391517
SIRNAK,Güçlükonak,10,2956,2588,2452,HDP,746,0.875507442,0.947449768,0.304241436
BARTIN,Merkez,154,50817,40783,39221,SP,1053,0.802546392,0.961699728,0.026847862
BARTIN,Merkez,154,50817,40783,39221,BTP,55,0.802546392,0.961699728,0.00140231
BARTIN,Merkez,154,50817,40783,39221,TKP,62,0.802546392,0.961699728,0.001580786
BARTIN,Merkez,154,50817,40783,39221,CHP,9977,0.802546392,0.961699728,0.254379032
BARTIN,Merkez,154,50817,40783,39221,AKP,13855,0.802546392,0.961699728,0.353254634
BARTIN,Merkez,154,50817,40783,39221,DP,66,0.802546392,0.961699728,0.001682772
BARTIN,Merkez,154,50817,40783,39221,MHP,14024,0.802546392,0.961699728,0.35756355
BARTIN,Merkez,154,50817,40783,39221,DSP,97,0.802546392,0.961699728,0.002473165
BARTIN,Merkez,154,50817,40783,39221,Bagimsiz,32,0.802546392,0.961699728,0.000815889
BARTIN,Kurucasile,6,1522,1314,1256,SP,7,0.863337714,0.95585997,0.005573248
BARTIN,Kurucasile,6,1522,1314,1256,BTP,0,0.863337714,0.95585997,0
BARTIN,Kurucasile,6,1522,1314,1256,CHP,452,0.863337714,0.95585997,0.359872611
BARTIN,Kurucasile,6,1522,1314,1256,AKP,541,0.863337714,0.95585997,0.430732484
BARTIN,Kurucasile,6,1522,1314,1256,MHP,236,0.863337714,0.95585997,0.187898089
BARTIN,Kurucasile,6,1522,1314,1256,IYI,20,0.863337714,0.95585997,0.015923567
BARTIN,Ulus,10,2681,2407,2297,SP,23,0.897799329,0.954299958,0.010013061
BARTIN,Ulus,10,2681,2407,2297,BTP,1,0.897799329,0.954299958,0.00043535
BARTIN,Ulus,10,2681,2407,2297,CHP,927,0.897799329,0.954299958,0.403569874
BARTIN,Ulus,10,2681,2407,2297,AKP,1303,0.897799329,0.954299958,0.567261646
BARTIN,Ulus,10,2681,2407,2297,MHP,43,0.897799329,0.954299958,0.01872007
BARTIN,Amasra,16,4752,3985,3857,SP,55,0.838594276,0.967879548,0.014259787
BARTIN,Amasra,16,4752,3985,3857,BTP,4,0.838594276,0.967879548,0.001037075
BARTIN,Amasra,16,4752,3985,3857,CHP,1723,0.838594276,0.967879548,0.446720249
BARTIN,Amasra,16,4752,3985,3857,AKP,1037,0.838594276,0.967879548,0.26886181
BARTIN,Amasra,16,4752,3985,3857,DP,6,0.838594276,0.967879548,0.001555613
BARTIN,Amasra,16,4752,3985,3857,MHP,527,0.838594276,0.967879548,0.13663469
BARTIN,Amasra,16,4752,3985,3857,IYI,505,0.838594276,0.967879548,0.130930775
ARDAHAN,Merkez,45,13454,10976,10445,SP,30,0.815816857,0.95162172,0.002872188
ARDAHAN,Merkez,45,13454,10976,10445,BTP,9,0.815816857,0.95162172,0.000861656
ARDAHAN,Merkez,45,13454,10976,10445,TKP,17,0.815816857,0.95162172,0.001627573
ARDAHAN,Merkez,45,13454,10976,10445,VP,21,0.815816857,0.95162172,0.002010531
ARDAHAN,Merkez,45,13454,10976,10445,CHP,5348,0.815816857,0.95162172,0.512015318
ARDAHAN,Merkez,45,13454,10976,10445,AKP,4501,0.815816857,0.95162172,0.430923887
ARDAHAN,Merkez,45,13454,10976,10445,IYI,507,0.815816857,0.95162172,0.048539971
ARDAHAN,Merkez,45,13454,10976,10445,DSP,12,0.815816857,0.95162172,0.001148875
ARDAHAN,Çildir,9,1908,1673,1599,SP,4,0.876834382,0.955768081,0.002501563
ARDAHAN,Çildir,9,1908,1673,1599,BTP,1,0.876834382,0.955768081,0.000625391
ARDAHAN,Çildir,9,1908,1673,1599,CHP,471,0.876834382,0.955768081,0.294559099
ARDAHAN,Çildir,9,1908,1673,1599,AKP,1071,0.876834382,0.955768081,0.669793621
ARDAHAN,Çildir,9,1908,1673,1599,MHP,45,0.876834382,0.955768081,0.028142589
ARDAHAN,Çildir,9,1908,1673,1599,DSP,7,0.876834382,0.955768081,0.004377736
ARDAHAN,Göle,15,4214,3328,3184,SP,14,0.789748458,0.956730769,0.004396985
ARDAHAN,Göle,15,4214,3328,3184,BTP,10,0.789748458,0.956730769,0.003140704
ARDAHAN,Göle,15,4214,3328,3184,CHP,966,0.789748458,0.956730769,0.30339196
ARDAHAN,Göle,15,4214,3328,3184,AKP,1053,0.789748458,0.956730769,0.33071608
ARDAHAN,Göle,15,4214,3328,3184,DP,1019,0.789748458,0.956730769,0.320037688
ARDAHAN,Göle,15,4214,3328,3184,MHP,51,0.789748458,0.956730769,0.016017588
ARDAHAN,Göle,15,4214,3328,3184,HDP,71,0.789748458,0.956730769,0.022298995
ARDAHAN,Hanak,9,2261,1959,1854,SP,6,0.866430783,0.946401225,0.003236246
ARDAHAN,Hanak,9,2261,1959,1854,BTP,9,0.866430783,0.946401225,0.004854369
ARDAHAN,Hanak,9,2261,1959,1854,CHP,808,0.866430783,0.946401225,0.435814455
ARDAHAN,Hanak,9,2261,1959,1854,AKP,732,0.866430783,0.946401225,0.394822006
ARDAHAN,Hanak,9,2261,1959,1854,MHP,30,0.866430783,0.946401225,0.01618123
ARDAHAN,Hanak,9,2261,1959,1854,IYI,6,0.866430783,0.946401225,0.003236246
ARDAHAN,Hanak,9,2261,1959,1854,DSP,263,0.866430783,0.946401225,0.141855448
ARDAHAN,Posof,6,1510,1283,1249,SP,3,0.849668874,0.97349961,0.002401922
ARDAHAN,Posof,6,1510,1283,1249,BTP,0,0.849668874,0.97349961,0
ARDAHAN,Posof,6,1510,1283,1249,CHP,510,0.849668874,0.97349961,0.408326661
ARDAHAN,Posof,6,1510,1283,1249,AKP,693,0.849668874,0.97349961,0.554843875
ARDAHAN,Posof,6,1510,1283,1249,MHP,43,0.849668874,0.97349961,0.034427542
ARDAHAN,Damal,10,2379,1974,1817,SP,9,0.829760404,0.920466059,0.00495322
ARDAHAN,Damal,10,2379,1974,1817,BTP,8,0.829760404,0.920466059,0.004402862
ARDAHAN,Damal,10,2379,1974,1817,CHP,872,0.829760404,0.920466059,0.479911943
ARDAHAN,Damal,10,2379,1974,1817,AKP,439,0.829760404,0.920466059,0.241607045
ARDAHAN,Damal,10,2379,1974,1817,DSP,414,0.829760404,0.920466059,0.227848101
ARDAHAN,Damal,10,2379,1974,1817,Bagimsiz,75,0.829760404,0.920466059,0.04127683
IGDIR,Aralik,13,3797,3201,3052,SP,22,0.843033974,0.953452046,0.007208388
IGDIR,Aralik,13,3797,3201,3052,BTP,6,0.843033974,0.953452046,0.001965924
IGDIR,Aralik,13,3797,3201,3052,CHP,1076,0.843033974,0.953452046,0.352555701
IGDIR,Aralik,13,3797,3201,3052,AKP,1721,0.843033974,0.953452046,0.563892529
IGDIR,Aralik,13,3797,3201,3052,DP,119,0.843033974,0.953452046,0.038990826
IGDIR,Aralik,13,3797,3201,3052,MHP,108,0.843033974,0.953452046,0.035386632
IGDIR,Merkez,170,56116,46174,44368,SP,206,0.822831278,0.960887079,0.004642986
IGDIR,Merkez,170,56116,46174,44368,BTP,54,0.822831278,0.960887079,0.001217093
IGDIR,Merkez,170,56116,46174,44368,TKP,76,0.822831278,0.960887079,0.001712946
IGDIR,Merkez,170,56116,46174,44368,CHP,1014,0.822831278,0.960887079,0.022854309
IGDIR,Merkez,170,56116,46174,44368,MHP,20713,0.822831278,0.960887079,0.466845474
IGDIR,Merkez,170,56116,46174,44368,HDP,22227,0.822831278,0.960887079,0.500969167
IGDIR,Merkez,170,56116,46174,44368,DSP,78,0.822831278,0.960887079,0.001758024
IGDIR,Tuzluca,19,5654,4719,4443,SP,1275,0.83463035,0.941513032,0.286968265
IGDIR,Tuzluca,19,5654,4719,4443,BTP,9,0.83463035,0.941513032,0.002025658
IGDIR,Tuzluca,19,5654,4719,4443,CHP,1154,0.83463035,0.941513032,0.259734414
IGDIR,Tuzluca,19,5654,4719,4443,AKP,1134,0.83463035,0.941513032,0.255232951
IGDIR,Tuzluca,19,5654,4719,4443,MHP,47,0.83463035,0.941513032,0.010578438
IGDIR,Tuzluca,19,5654,4719,4443,HDP,824,0.83463035,0.941513032,0.185460275
IGDIR,Karakoyunlu,6,1695,1477,1433,SP,2,0.871386431,0.970209885,0.001395673
IGDIR,Karakoyunlu,6,1695,1477,1433,BTP,0,0.871386431,0.970209885,0
IGDIR,Karakoyunlu,6,1695,1477,1433,CHP,438,0.871386431,0.970209885,0.305652477
IGDIR,Karakoyunlu,6,1695,1477,1433,AKP,383,0.871386431,0.970209885,0.267271458
IGDIR,Karakoyunlu,6,1695,1477,1433,MHP,610,0.871386431,0.970209885,0.425680391
YALOVA,Merkez,245,82964,65048,62726,SP,935,0.784050914,0.964303284,0.0149061
YALOVA,Merkez,245,82964,65048,62726,BTP,88,0.784050914,0.964303284,0.001402927
YALOVA,Merkez,245,82964,65048,62726,TKP,65,0.784050914,0.964303284,0.001036253
YALOVA,Merkez,245,82964,65048,62726,VP,222,0.784050914,0.964303284,0.003539202
YALOVA,Merkez,245,82964,65048,62726,CHP,28796,0.784050914,0.964303284,0.459075981
YALOVA,Merkez,245,82964,65048,62726,AKP,28183,0.784050914,0.964303284,0.449303319
YALOVA,Merkez,245,82964,65048,62726,DP,3683,0.784050914,0.964303284,0.058715684
YALOVA,Merkez,245,82964,65048,62726,HDP,560,0.784050914,0.964303284,0.008927717
YALOVA,Merkez,245,82964,65048,62726,DSP,194,0.784050914,0.964303284,0.003092816
YALOVA,Altinova,15,4835,4398,4247,SP,30,0.909617373,0.965666212,0.00706381
YALOVA,Altinova,15,4835,4398,4247,BTP,7,0.909617373,0.965666212,0.001648222
YALOVA,Altinova,15,4835,4398,4247,CHP,1912,0.909617373,0.965666212,0.450200141
YALOVA,Altinova,15,4835,4398,4247,AKP,2202,0.909617373,0.965666212,0.518483636
YALOVA,Altinova,15,4835,4398,4247,MHP,61,0.909617373,0.965666212,0.01436308
