state,county,repgov18,demgov18,othergov18,repsen18,demsen18,othersen18,rephouse18,demhouse18,otherhouse18
Texas,Hood,20848,3760,310,20073,4714,195,20147,4123,324
Texas,Hopkins,9525,2216,129,9298,2542,69,9391,2312,108
Texas,Hudspeth,535,332,13,506,404,18,466,383,26
Texas,Hunt,22055,5940,387,21094,7142,220,21243,6328,431
Texas,Irion,638,87,9,634,95,6,641,78,11
Texas,Jack,2538,245,26,2497,295,19,2500,264,28
Texas,Jim Hogg,508,938,8,409,1060,8,243,1162,20
Texas,Jim Wells,5082,4606,77,4512,5321,49,4319,5302,0
Texas,Karnes,3017,1052,46,2894,1200,33,2558,1419,48
Texas,Kaufman,27464,10313,590,26095,12017,285,26703,11220,0
Texas,Kenedy,111,57,3,100,77,3,64,94,0
Texas,Kerr,17523,4241,297,16780,5170,184,16498,5183,288
Texas,Kimble,1527,161,23,1493,195,14,1518,170,20
Texas,King,119,6,1,124,6,1,124,3,2
Texas,Kinney,884,289,11,827,358,14,820,337,32
Texas,Kleberg,4818,3612,99,4073,4436,56,3959,4359,0
Texas,La Salle,728,725,7,673,813,3,571,861,28
Texas,La Vaca,6856,829,45,6688,1018,30,6699,919,67
Texas,Lamb,3126,667,30,3044,773,14,3137,685,0
Texas,Lampasas,6051,1336,100,5814,1561,65,5838,1494,105
Texas,Lipscomb,946,109,8,941,116,9,953,95,17
Texas,Live Oak,2194,389,20,2135,459,13,2062,476,22
Texas,Llano,8218,1739,133,7885,2111,73,8006,1920,124
Texas,Loving,46,9,0,46,6,1,44,11,0
Texas,Lubbock,61696,27192,2131,58709,31976,731,62118,28211,0
Texas,Lynn,1379,302,14,1368,323,5,1392,295,0
Texas,Matagorda,7698,2667,106,7326,3042,78,7103,2751,497
Texas,Maverick,3493,6939,126,2950,7724,98,2880,7413,298
Texas,McCulloch,2274,368,33,2244,400,26,2293,353,26
Texas,McLennan,49174,24716,1078,45836,28426,568,47709,25880,993
Texas,McMullen,395,33,1,387,41,2,0,167,47
Texas,Milam,6061,1782,115,5905,1981,68,5941,1891,96
Texas,Montague,6560,765,80,6422,940,56,6471,810,89
Texas,Motley,488,34,4,483,41,4,480,107,4
Texas,Nacogdoches,14399,6835,264,13766,7721,126,13692,7065,390
Texas,Navarro,10810,3407,178,10383,3913,107,10355,3775,147
Texas,Nolan,3196,806,51,3116,927,26,3219,807,0
Texas,Nueces,52827,39614,1311,45875,47265,718,44846,44575,3848
Texas,Ochiltree,2166,212,26,2158,229,25,2178,184,34
Texas,Oldham,742,62,5,732,82,2,749,58,4
Texas,Palo Pinto,7752,1512,90,7490,1817,46,7556,1659,93
Texas,Panola,7182,1494,61,7120,1598,31,7105,1559,63
Texas,Parker,45902,8074,744,43994,9926,468,45388,7991,883
Texas,Parmer,1679,352,14,1674,372,10,1675,351,0
Texas,Pecos,2294,1165,37,2157,1336,20,2141,1307,52
Texas,Presidio,465,1149,30,406,1172,10,431,1196,26
Texas,Rains,3514,491,30,3424,587,21,3397,590,32
Texas,Randall,38838,7829,699,37767,9324,355,38953,7474,796
Texas,Reagan,697,127,12,692,136,6,674,150,5
Texas,Real,1341,213,12,1311,245,8,1279,252,17
Texas,Red River,3470,904,26,3421,973,18,3399,946,30
Texas,Reeves,1204,1123,24,1125,1252,15,1010,1311,49
Texas,Refugio,1725,751,19,1636,846,9,1576,842,45
Texas,Rockwall,28556,9393,622,26590,11713,329,27550,10210,541
Texas,Runnels,2885,345,28,2842,385,22,2885,324,22
Texas,Rusk,12862,3233,147,12595,3609,76,12664,3374,192
Texas,Sabine,3473,456,23,3442,495,15,3417,485,24
Texas,San Augustine,2291,684,19,2260,734,16,2241,726,22
Texas,San Jacinto,7710,1526,84,7487,1781,55,7522,1637,123
Texas,San Patricio,12158,5823,200,11322,6755,106,11153,6511,417
Texas,San Saba,1835,211,13,1811,247,11,1823,220,6
Texas,Schleicher,758,187,12,735,209,8,730,194,24
Texas,Scurry,3747,576,41,3702,641,16,3757,577,0
Texas,Shackelford,1190,87,8,1174,103,4,1196,86,0
Texas,Somervell,3142,499,42,3032,633,25,3007,577,44
Texas,Starr,3210,6941,95,2436,8246,68,0,9121,421
Texas,Sterling,445,39,4,442,44,0,454,30,3
Texas,Stonewall,503,96,11,497,112,5,511,92,0
Texas,Sutton,938,248,12,933,265,7,953,240,6
Texas,Swisher,1489,368,26,1459,420,14,1491,372,16
Texas,Tarrant,339774,272985,11647,308608,312477,5195,324096,286019,10639
Texas,Terry,2220,551,29,2169,627,15,2246,551,0
Texas,Throckmorton,625,63,9,617,77,9,623,67,0
Texas,Titus,5828,2010,96,5654,2258,52,5715,2072,95
Texas,Tom Green,25705,8314,486,24568,9624,291,25863,7995,488
Texas,Travis,145105,318120,13311,118603,356971,5131,124500,337657,12069
Texas,Tyler,6033,965,67,5874,1176,35,6018,1038,0
Texas,Upshur,11625,2175,193,11517,2361,90,11473,2240,192
Texas,Upton,859,148,8,854,168,8,812,177,17
Texas,Uvalde,4747,3054,80,4343,3510,58,4381,3310,185
Texas,Val Verde,5938,5205,128,5290,5909,101,5458,5503,271
Texas,Van Zandt,15606,2148,190,15181,2631,116,15245,2486,0
Texas,Victoria,19588,7238,303,18994,8039,157,19217,7479,357
Texas,Waller,10616,5774,168,10145,6317,99,10197,6030,239
Texas,Ward,2198,689,34,2092,799,24,2032,828,42
Texas,Webb,16286,32044,569,13813,35142,408,0,42684,4518
Texas,Wharton,9470,3327,107,9092,3788,55,9108,3527,198
Texas,Wilbarger,2721,685,50,2638,776,24,2758,686,0
Texas,Willacy,1931,2257,38,1527,2773,25,1319,2868,0
Texas,Winkler,1150,284,19,1123,321,11,1110,322,16
Texas,Wise,19621,3182,302,19010,3913,179,19130,3297,372
Texas,Yoakum,1558,303,32,1558,335,10,1592,305,0
Texas,Young,5567,724,87,5531,818,41,5565,764,0
Texas,Zapata,859,1290,15,820,1389,10,0,1825,140
Texas,Zavala,747,2080,20,589,2310,15,557,2268,53
Vermont,WINDHAM,7192,10707,1119,3672,0,15326,3622,14201,1167
Vermont,ESSEX,1573,506,131,976,0,1199,958,1106,124
Vermont,FRANKLIN,12573,4971,609,6787,0,11350,6248,11030,824
Vermont,WASHINGTON,15138,11314,774,6502,0,20676,6180,19750,1251
Vermont,ADDISON,9511,7203,559,4437,0,12740,4186,12269,742
Vermont,BENNINGTON,7350,6152,1117,3910,0,10811,3938,9724,949
Vermont,CALEDONIA,7419,3848,411,4290,0,7351,4049,7075,531
Vermont,CHITTENDEN,38450,35125,2151,16436,0,58981,15272,57247,2949
Vermont,GRAND ISLE,2429,1138,124,1229,0,2455,1141,2393,150
Vermont,LAMOILLE,6566,4545,301,2928,0,8405,2769,8072,484
Vermont,ORANGE,7491,4468,571,3790,0,8731,3612,8221,666
Vermont,ORLEANS,6557,3010,351,3701,0,6166,3850,5569,472
Vermont,RUTLAND,15628,7038,1653,9576,0,14750,8841,14236,1256
Vermont,WINDSOR,13313,10250,1480,6401,0,18601,6024,17584,1436
Wisconsin,Jackson,4129,3715,175,3611,4370,0,3220,4748,25
Wisconsin,Jefferson,20283,15183,616,18706,17114,0,20558,14880,0
Wisconsin,Monroe,9462,6970,359,8566,8151,0,8071,8579,49
Wisconsin,Washington,50954,18704,884,47100,23071,0,50844,18941,0
Wisconsin,Clark,7469,3994,227,6359,5079,0,7886,3521,180
Wisconsin,Columbia,12362,14124,537,11673,15230,0,12468,14002,0
Wisconsin,Crawford,3117,3354,133,2703,3852,0,2322,4244,0
Wisconsin,Grant,9503,9664,424,8861,10553,0,8170,11204,0
Wisconsin,Lafayette,3324,3135,231,2900,3592,0,NA,NA,NA
Wisconsin,Lincoln,7846,5328,300,6887,6449,0,8686,4572,135
Wisconsin,Polk,10870,7282,403,10242,8299,0,10942,7314,299
Wisconsin,Adams,5209,3892,186,4854,4537,0,4751,4519,0
Wisconsin,Douglas,7251,11032,464,6925,11687,0,7613,10876,254
Wisconsin,Taylor,5689,2275,129,5004,3027,0,6111,1903,57
Wisconsin,Dodge,23518,13554,742,21485,16008,0,23385,13741,0
Wisconsin,Pierce,8743,8193,564,8249,9217,0,8032,9378,0
Wisconsin,Iowa,4289,6674,209,3835,7240,0,NA,NA,NA
Wisconsin,Winnebago,38368,35609,1740,35282,40184,0,37024,37864,0
Wisconsin,Oneida,11247,7851,500,10112,9338,0,12032,7180,283
Wisconsin,Brown,61424,51723,2474,55750,59131,0,69402,45319,0
Wisconsin,Richland,3283,3626,141,2978,3998,0,2281,3287,0
Wisconsin,Chippewa,15499,11741,535,13830,13798,0,14044,13247,179
Wisconsin,Iron,1788,1264,40,1605,1458,0,1824,1218,36
Wisconsin,Marquette,4143,2911,133,3791,3337,0,4101,2970,0
Wisconsin,Menominee,233,865,33,220,895,0,307,783,0
Wisconsin,Rock,26904,39680,1755,25322,42616,0,14525,19256,956
Wisconsin,Buffalo,3463,2385,126,2968,2945,0,2587,3339,0
Wisconsin,Ashland,2582,4181,151,2356,4530,0,2573,4220,77
Wisconsin,Portage,15957,18005,891,14059,20167,0,13932,20312,0
Wisconsin,Wood,18871,13637,568,16899,15991,0,18047,14538,150
Wisconsin,Forest,2336,1544,75,1984,1934,0,2523,1337,77
Wisconsin,Florence,1502,643,35,1437,729,0,1525,610,29
Wisconsin,Walworth,27088,17393,961,24844,20298,0,26735,16891,1265
Wisconsin,Rusk,3801,2184,112,3382,2654,0,3882,2078,90
Wisconsin,Barron,10654,7623,287,9910,8571,0,10930,7228,336
Wisconsin,Bayfield,3464,5158,186,3233,5541,0,3491,5207,90
Wisconsin,Burnett,4663,2738,167,4288,3235,0,4629,2796,109
Wisconsin,Calumet,14310,8992,398,12819,10741,0,15803,7647,0
Wisconsin,Dane,69200,220008,5217,65504,228005,0,NA,NA,NA
Wisconsin,Door,8536,8150,288,7494,9441,0,9863,7024,0
Wisconsin,Dunn,9255,8665,533,8623,9741,0,8032,10283,0
Wisconsin,Eau Claire,20854,26764,1183,18956,29609,0,17356,31000,0
Wisconsin,Fond du Lac,27943,16440,796,25498,19066,0,27030,17748,0
Wisconsin,Green,7333,9377,372,6732,10292,0,NA,NA,NA
Wisconsin,Green Lake,5412,2633,139,4893,3223,0,5192,2883,0
Wisconsin,Juneau,5689,4242,204,5429,4958,0,5268,4622,57
Wisconsin,Kenosha,31509,34481,2029,29179,38295,0,31782,33129,2340
Wisconsin,Kewaunee,5792,3569,130,5158,4287,0,6487,2951,0
Wisconsin,La Crosse,23534,32097,1440,21157,35725,0,18943,37775,0
Wisconsin,Langlade,5712,3825,704,5336,3888,0,6400,2655,139
Wisconsin,Manitowoc,21359,13513,673,18794,16540,0,19657,15417,0
Wisconsin,Marathon,36882,24050,1185,32658,29076,0,39190,21640,675
Wisconsin,Marinette,10916,6193,291,9731,7520,0,12017,5273,0
Wisconsin,Milwaukee,124880,263199,7430,112402,281623,0,118122,263596,8650
Wisconsin,Oconto,11493,5857,237,10402,7041,0,12734,4719,0
Wisconsin,Outagamie,45357,36292,1765,41353,41620,0,50392,31821,0
Wisconsin,Ozaukee,32068,18392,693,29479,21462,0,30598,20123,0
Wisconsin,Pepin,1745,1335,57,1578,1529,0,1462,1438,0
Wisconsin,Price,3996,2585,93,3515,3136,0,4157,2437,68
Wisconsin,Racine,44770,40498,1873,41213,45397,0,44412,39337,2859
Wisconsin,Sauk,12613,15627,686,11865,16959,0,NA,NA,NA
Wisconsin,Sawyer,4020,2849,151,3682,3249,0,4071,2785,129
Wisconsin,Shawano,11475,6111,401,10435,7419,0,12736,5072,0
Wisconsin,Sheboygan,31519,20800,901,28666,24173,0,30018,22098,0
Wisconsin,St. Croix,21872,16536,1248,20843,18586,0,22423,16479,617
Wisconsin,Trempealeau,6623,5383,235,5596,5971,0,4998,7174,0
Wisconsin,Vernon,6266,6552,230,5459,7494,0,4916,8008,0
Wisconsin,Vilas,7814,4509,193,7166,5307,0,8116,4295,107
Wisconsin,Washburn,4462,3292,162,4160,3633,0,4587,3117,125
Wisconsin,Waukesha,146686,72114,2896,136178,84129,0,143468,71961,1164
Wisconsin,Waupaca,13897,8143,414,12792,9509,0,15360,6888,0
Wisconsin,Waushara,6719,3741,160,6106,4434,0,6413,4088,0
Wyoming,Johnson,3244,478,131,3085,722,78,2935,686,205
Wyoming,Lincoln,5511,1155,473,5846,1152,187,5616,1132,399
Wyoming,Fremont,9251,4299,738,9262,4734,380,8562,4534,1108
Wyoming,Park,8811,2276,594,8934,2588,276,8376,2578,721
Wyoming,Teton,4736,6541,392,3833,7691,220,3843,7373,386
Wyoming,Sheridan,8727,2667,364,8318,3205,261,7749,3270,622
Wyoming,Platte,2537,818,255,2736,782,120,2502,788,290
Wyoming,Albany,6493,7137,705,6366,7574,442,5868,7507,895
Wyoming,Crook,2574,358,126,2642,335,110,2524,346,184
Wyoming,Carbon,3560,1314,271,3673,1359,156,3234,1410,449
Wyoming,Campbell,10397,1855,689,11017,1628,387,10290,1680,892
Wyoming,Big Horn,3391,608,290,3564,639,102,3359,649,278
Wyoming,Converse,3872,757,275,3959,834,153,3715,806,367
Wyoming,Goshen,3568,957,225,3858,1020,115,3513,1014,223
Wyoming,Hot Springs,1682,442,120,1742,454,58,1584,450,187
Wyoming,Laramie,20048,11194,1309,19468,12166,907,18470,11869,1912
Wyoming,Natrona,16863,6350,1098,16356,7283,778,15662,6806,1701
Wyoming,Niobrara,918,153,79,980,144,32,929,136,82
Wyoming,Sublette,2664,602,123,2653,668,84,2522,663,185
Wyoming,Sweetwater,8374,3758,770,8576,3943,429,7699,3959,1062
Wyoming,Uinta,4597,1349,482,4763,1424,240,4567,1309,522
Wyoming,Washakie,2396,568,135,2423,588,93,2263,592,217
Wyoming,Weston,2125,348,209,2275,321,89,2100,372,191
Delaware,Kent,NA,NA,NA,27208,31281,1258,24555,33161,0
Delaware,New Castle,NA,NA,NA,59525,145405,5358,56211,150124,0
Delaware,Sussex,NA,NA,NA,50390,40672,1464,44615,44048,0
Indiana,Clay,NA,NA,NA,6207,2601,469,7040,2207,0
Indiana,DeKalb,NA,NA,NA,9167,4204,561,9606,4027,0
Indiana,Fayette,NA,NA,NA,4704,2295,465,5104,2163,188
Indiana,Franklin,NA,NA,NA,0,0,0,0,0,0
Indiana,Greene,NA,NA,NA,6947,3312,511,7765,2785,0
Indiana,Henry,NA,NA,NA,0,0,0,0,0,0
Indiana,Jackson,NA,NA,NA,9430,4198,785,9934,4481,0
Indiana,Jefferson,NA,NA,NA,6341,4312,584,6762,4234,251
Indiana,Lawrence,NA,NA,NA,10273,4434,786,10547,4907,0
Indiana,Madison,NA,NA,NA,22840,18698,2526,27183,16509,0
Indiana,Marion,NA,NA,NA,88271,162414,9689,100555,158140,0
Indiana,Marshall,NA,NA,NA,8747,5618,533,9309,5485,0
Indiana,Monroe,NA,NA,NA,9214,16109,1452,9707,16964,0
Indiana,Montgomery,NA,NA,NA,8362,3518,659,9145,3287,0
Indiana,Morgan,NA,NA,NA,17538,6471,1148,18357,7534,0
Indiana,Perry,NA,NA,NA,3449,3364,337,3913,3119,0
Indiana,Pike,NA,NA,NA,3235,1679,245,3539,1543,0
Indiana,Randolph,NA,NA,NA,5137,2467,505,5440,2224,413
Indiana,Shelby,NA,NA,NA,9340,4333,745,9966,4046,382
Indiana,Washington,NA,NA,NA,6126,2805,448,6361,2968,0
Indiana,Benton,NA,NA,NA,1926,847,191,2128,795,0
Indiana,Boone,NA,NA,NA,15540,10981,1019,17768,9535,0
Indiana,Carroll,NA,NA,NA,0,0,0,0,0,0
Indiana,Clark,NA,NA,NA,22740,18528,1959,23722,19208,0
Indiana,Crawford,NA,NA,NA,2249,1501,207,2335,1573,0
Indiana,Fulton,NA,NA,NA,4154,2539,315,4521,2445,0
Indiana,Grant,NA,NA,NA,12393,6744,929,14026,5906,0
Indiana,Howard,NA,NA,NA,16336,11156,1376,18052,10423,0
Indiana,Johnson,NA,NA,NA,32536,17479,1883,33660,18039,0
Indiana,Newton,NA,NA,NA,2966,1402,195,3205,1349,0
Indiana,Pulaski,NA,NA,NA,2578,1615,159,2848,1450,0
Indiana,Scott,NA,NA,NA,4241,3113,309,4536,2995,56
Indiana,Union,NA,NA,NA,1749,682,73,1819,636,51
Indiana,White,NA,NA,NA,5100,2736,654,5926,2497,0
Indiana,Lake,NA,NA,NA,54563,104383,3339,51861,109825,0
Indiana,Orange,NA,NA,NA,4345,2127,284,4486,2270,0
Indiana,Adams,NA,NA,NA,7510,3145,489,8321,2841,0
Indiana,Hamilton,NA,NA,NA,72321,61333,4409,83675,53362,0
Indiana,Martin,NA,NA,NA,2997,1127,200,3185,1029,0
Indiana,Putnam,NA,NA,NA,7814,3512,573,8473,3384,0
Indiana,Decatur,NA,NA,NA,6246,2287,473,6692,2007,277
Indiana,Floyd,NA,NA,NA,16582,14061,1167,17304,14500,0
Indiana,Hancock,NA,NA,NA,19090,9763,1398,20090,9090,988
Indiana,Jasper,NA,NA,NA,6987,3278,321,7423,3069,0
Indiana,Warren,NA,NA,NA,2208,914,157,2367,887,0
Indiana,Wayne,NA,NA,NA,11240,7480,1038,11696,7129,990
Indiana,Cass,NA,NA,NA,6615,4059,772,7588,3731,0
Indiana,Clinton,NA,NA,NA,5967,2755,485,6535,2584,0
Indiana,Delaware,NA,NA,NA,17440,18157,2099,18066,18478,1068
Indiana,Harrison,NA,NA,NA,9844,5130,639,10118,5434,0
Indiana,Brown,NA,NA,NA,4091,2763,317,4157,2996,0
Indiana,Knox,NA,NA,NA,7875,3976,772,8762,3488,0
Indiana,Wabash,NA,NA,NA,7658,3159,482,8031,3168,0
Indiana,Allen,NA,NA,NA,65816,55748,4074,70840,54602,0
Indiana,Miami,NA,NA,NA,6975,2862,527,7337,2929,0
Indiana,Rush,NA,NA,NA,3991,1690,402,4244,1572,195
Indiana,St. Joseph,NA,NA,NA,29864,38697,2614,32249,38651,0
Indiana,Steuben,NA,NA,NA,7833,3863,472,8468,3709,0
Indiana,Sullivan,NA,NA,NA,4337,2662,395,5054,2236,0
Indiana,Noble,NA,NA,NA,8993,4132,564,9841,3865,0
Indiana,Gibson,NA,NA,NA,8040,4001,471,8889,3491,0
Indiana,Tipton,NA,NA,NA,4062,1734,331,4693,1409,0
Indiana,Bartholomew,NA,NA,NA,15220,10070,1223,16159,9606,782
Indiana,Blackford,NA,NA,NA,2303,1275,300,2712,1114,0
Indiana,Daviess,NA,NA,NA,6555,1901,283,7026,1627,0
Indiana,Dearborn,NA,NA,NA,13279,4479,487,13426,4275,469
Indiana,Dubois,NA,NA,NA,11204,5264,658,11389,4932,0
Indiana,Elkhart,NA,NA,NA,30992,20927,1651,33314,20031,0
Indiana,Fountain,NA,NA,NA,4055,1495,313,4381,1438,0
Indiana,Hendricks,NA,NA,NA,34239,20880,2005,36636,19895,0
Indiana,Huntington,NA,NA,NA,8879,3699,631,9665,3390,0
Indiana,Jay,NA,NA,NA,3990,1933,368,4408,1867,0
Indiana,Jennings,NA,NA,NA,5921,2686,542,6416,2502,199
Indiana,Kosciusko,NA,NA,NA,18545,6799,1020,19667,6384,0
Indiana,LaGrange,NA,NA,NA,5182,2215,280,5684,1957,0
Indiana,LaPorte,NA,NA,NA,16007,20014,1225,16111,20821,0
Indiana,Ohio,NA,NA,NA,1586,747,62,1657,679,56
Indiana,Owen,NA,NA,NA,4600,2210,383,4945,2129,0
Indiana,Parke,NA,NA,NA,3529,1498,310,3969,1340,0
Indiana,Porter,NA,NA,NA,0,0,0,0,0,0
Indiana,Posey,NA,NA,NA,6311,3871,434,7038,3533,0
Indiana,Ripley,NA,NA,NA,6879,2350,238,6900,2165,412
Indiana,Spencer,NA,NA,NA,5199,3217,454,5720,2877,0
Indiana,Starke,NA,NA,NA,4148,3117,316,4306,3222,0
Indiana,Switzerland,NA,NA,NA,1874,936,115,1963,870,81
Indiana,Tippecanoe,NA,NA,NA,22631,26366,2428,25551,25366,0
Indiana,Vanderburgh,NA,NA,NA,29352,27153,1960,32401,25652,0
Indiana,Vermillion,NA,NA,NA,3002,2189,392,3412,1970,0
Indiana,Vigo,NA,NA,NA,14705,14725,1638,17442,13402,0
Indiana,Warrick,NA,NA,NA,14010,9594,762,15357,8871,0
Indiana,Wells,NA,NA,NA,7686,2666,372,8265,2460,0
Indiana,Whitley,NA,NA,NA,9019,3818,547,9898,3419,0
Missouri,Butler,NA,NA,NA,10727,2961,339,11060,2616,210
Missouri,Clay,NA,NA,NA,45867,47984,3141,50888,42441,2801
Missouri,Dallas,NA,NA,NA,4681,1593,217,5128,1162,156
Missouri,DeKalb,NA,NA,NA,2582,1010,176,2921,688,149
Missouri,Franklin,NA,NA,NA,25646,15637,1638,28700,12844,858
Missouri,Greene,NA,NA,NA,63599,47475,4090,63430,46172,4618
Missouri,Henry,NA,NA,NA,5514,2768,337,5874,2484,209
Missouri,Jackson,NA,NA,NA,92367,162583,7428,94278,159514,6738
Missouri,Jefferson,NA,NA,NA,49134,37906,3390,51808,34317,2413
Missouri,Lawrence,NA,NA,NA,10309,3188,535,10065,3184,636
Missouri,Macon,NA,NA,NA,4617,1781,192,5040,1375,117
Missouri,Madison,NA,NA,NA,3119,1166,157,3221,998,199
Missouri,Marion,NA,NA,NA,7325,3028,383,7911,2528,203
Missouri,Monroe,NA,NA,NA,2557,1017,138,2790,750,76
Missouri,Montgomery,NA,NA,NA,3174,1344,169,3576,984,93
Missouri,Morgan,NA,NA,NA,5549,2013,300,5982,1650,168
Missouri,Perry,NA,NA,NA,5241,1852,184,5574,1520,91
Missouri,Pike,NA,NA,NA,3909,2127,263,4300,1746,144
Missouri,Randolph,NA,NA,NA,5986,2555,362,6373,2211,234
Missouri,Shelby,NA,NA,NA,1935,709,92,2113,551,47
Missouri,St. Clair,NA,NA,NA,2772,1149,187,2948,1047,98
Missouri,Washington,NA,NA,NA,4645,2430,263,4942,2060,135
Missouri,Benton,NA,NA,NA,5683,2316,351,5964,2143,205
Missouri,Boone,NA,NA,NA,30693,42282,2165,32781,39799,1658
Missouri,Carroll,NA,NA,NA,2761,870,113,3064,569,87
Missouri,Clark,NA,NA,NA,1892,684,94,2030,563,60
Missouri,Crawford,NA,NA,NA,5867,2361,316,6388,1967,125
Missouri,Howard,NA,NA,NA,2629,1403,161,2807,1264,94
Missouri,Johnson,NA,NA,NA,5996,4213,475,6546,3730,360
Missouri,Lafayette,NA,NA,NA,8425,4502,486,8063,4939,342
Missouri,Lincoln,NA,NA,NA,13117,7375,967,14450,6218,492
Missouri,Miller,NA,NA,NA,7513,2097,287,8128,1530,183
Missouri,Mississippi,NA,NA,NA,2516,1193,111,2716,1025,37
Missouri,Newton,NA,NA,NA,16545,4982,1033,16815,4796,771
Missouri,Polk,NA,NA,NA,8265,3026,429,8583,2624,411
Missouri,Pulaski,NA,NA,NA,7322,3060,423,8022,2440,297
Missouri,Saline,NA,NA,NA,4569,2895,375,4331,3198,249
Missouri,Scott,NA,NA,NA,10594,3568,250,10896,3199,164
Missouri,Stone,NA,NA,NA,11126,3313,366,11326,2947,388
Missouri,Douglas,NA,NA,NA,4333,1098,155,4487,907,95
Missouri,Putnam,NA,NA,NA,1508,357,45,1617,255,29
Missouri,Camden,NA,NA,NA,13989,5423,590,15024,4423,377
Missouri,Dade,NA,NA,NA,2533,718,120,2746,526,79
Missouri,Jasper,NA,NA,NA,27720,10731,1897,28122,10452,1457
Missouri,Warren,NA,NA,NA,8522,4957,547,9558,3987,301
Missouri,Wayne,NA,NA,NA,3564,1035,134,3730,910,53
Missouri,Webster,NA,NA,NA,10332,3779,451,11091,2960,396
Missouri,Worth,NA,NA,NA,660,238,25,709,179,36
Missouri,Adair,NA,NA,NA,4937,3488,261,5547,2876,188
Missouri,Buchanan,NA,NA,NA,15912,12889,1316,18471,10422,1060
Missouri,Cass,NA,NA,NA,25830,16319,1614,27706,14655,1100
Missouri,Cedar,NA,NA,NA,4090,1181,193,4405,860,150
Missouri,Clinton,NA,NA,NA,5319,2954,365,5953,2374,275
Missouri,Grundy,NA,NA,NA,2641,871,122,2921,595,108
Missouri,Harrison,NA,NA,NA,2155,611,110,2358,429,75
Missouri,Linn,NA,NA,NA,3059,1409,182,3516,1037,0
Missouri,Wright,NA,NA,NA,5271,1373,204,5527,1107,126
Missouri,Lewis,NA,NA,NA,2306,872,372,2663,771,60
Missouri,Christian,NA,NA,NA,25378,9880,1118,25186,9505,1348
Missouri,Knox,NA,NA,NA,1097,409,72,1277,256,18
Missouri,Livingston,NA,NA,NA,3563,1442,178,4102,965,87
Missouri,Mercer,NA,NA,NA,1102,223,43,1182,145,32
Missouri,Schuyler,NA,NA,NA,1146,398,68,1252,325,24
Missouri,Atchison,NA,NA,NA,1619,542,66,1704,436,77
Missouri,Barton,NA,NA,NA,4063,782,174,4195,670,113
Missouri,Osage,NA,NA,NA,4580,1249,145,5044,852,68
Missouri,Barry,NA,NA,NA,9019,2822,454,9261,2558,372
Missouri,Iron,NA,NA,NA,2235,1230,107,2370,1078,60
Missouri,Holt,NA,NA,NA,1457,398,58,1569,276,69
Missouri,Phelps,NA,NA,NA,9718,5154,560,10555,4508,285
Missouri,Platte,NA,NA,NA,21613,21467,1367,24512,18573,1087
Missouri,Sullivan,NA,NA,NA,1439,482,53,1579,364,25
Missouri,Carter,NA,NA,NA,1799,489,64,1870,401,29
Missouri,Texas,NA,NA,NA,6988,2062,272,7486,1626,126
Missouri,Caldwell,NA,NA,NA,2557,1022,198,2892,757,109
Missouri,Vernon,NA,NA,NA,5078,1781,325,5370,1617,195
Missouri,Daviess,NA,NA,NA,2063,815,124,2321,587,92
Missouri,Ripley,NA,NA,NA,3384,941,142,3526,838,60
Missouri,Andrew,NA,NA,NA,4918,2371,299,5527,1752,284
Missouri,Audrain,NA,NA,NA,5651,2727,353,6107,2298,212
Missouri,Bates,NA,NA,NA,4465,1905,312,4891,1590,178
Missouri,Bollinger,NA,NA,NA,3846,886,90,3965,764,59
Missouri,Callaway,NA,NA,NA,10656,5699,709,11909,4794,358
Missouri,Cape Girardeau,NA,NA,NA,22930,8853,652,23653,8018,503
